username,id,language,retweets_count,tweet,hashtags,replies_count,cashtags,name,likes_count,created_at
inputoutputhk,1442234110936711170,en,468,"NEW BLOG: Cardano enters the age of #AI as it welcomes Grace, the robot designed to revolutionize global healthcare. #Cardano will become a secure &amp; private environment for Grace's AI modules.   #CardanoSummit2021  https://t.co/A3rg847413","['ai', 'cardano', 'cardanosummit2021']",99,[],Input Output,2421,2021-09-26 21:06:22 UTC
inputoutputhk,1442215669475446792,en,89,A singular vision: Ben Goertzel  Leading the way in the positive use of #decentralized #AI is @bengoertzel the CEO of @singularity_net who explains how Artificial Intelligence on the #Cardano can offer solutions to many of the world's wikedest problems  https://t.co/qr8YNC57ig  https://t.co/yYhCncuzpp,"['decentralized', 'ai', 'cardano']",10,[],Input Output,471,2021-09-26 19:53:05 UTC
inputoutputhk,1442192379608383491,en,40,"CPO @dynalpatel global perspective helped him launch IO’s Atala PRISM platform to help the developing world and beyond. Now, he is establishing #Cardano as the leading #blockchain for innovative products  Learn more in his keynote session:  https://t.co/qr8YNCmI9O  https://t.co/tHFDRzeOf4","['cardano', 'blockchain']",2,[],Input Output,224,2021-09-26 18:20:32 UTC
inputoutputhk,1442191998707019777,en,36,LIVE NOW: Building great products on Cardano  Tune in to hear @dynalpatel talking about a long-term vision for creating incredible products on the #Cardano #blockchain.  #CardanoSummit2021  https://t.co/qr8YNC57ig  https://t.co/2nFQkePkYF,"['cardano', 'blockchain', 'cardanosummit2021']",3,[],Input Output,189,2021-09-26 18:19:01 UTC
inputoutputhk,1442190060929966083,en,25,"COMING UP NEXT: With the launch of smart contracts on Cardano, @KenKodama_Biz, founder &amp; CEO of @emurgo_io, will share EMURGO’s vision, areas of focus, and plans to invest in Cardano’s decentralized future to drive its adoption.",[],4,[],Input Output,233,2021-09-26 18:11:19 UTC
inputoutputhk,1442190058912555008,en,98,NEXT UP Bitpoint: ADA and the Japanese exchange future There’s huge potential for #Cardano in Japan. We announce an exciting partnership &amp; discuss with Oda-san @BITPointJP how long-term thinking and commitment are critical to the success of the partnership  https://t.co/qr8YNCmI9O,['cardano'],2,[],Input Output,600,2021-09-26 18:11:19 UTC
inputoutputhk,1442188323997372420,en,112,"See how @WolframResearch integrated with #Cardano to build oracles that feed data to the Cardano ecosystem, thanks to #Plutus smart contracts &amp; the creation of a custom #NFT auction site, and partnered with @COTInetwork to create a custodial payment solution for it  https://t.co/2yDizjFQFx","['cardano', 'plutus', 'nft']",18,[],Input Output,525,2021-09-26 18:04:25 UTC
inputoutputhk,1442184381561393154,en,30,"What is the Professional Services Group and how can we help?  In this session, you will understand the role of the PSG within @InputOutputHK, and how the group offers a mechanism for enterprises and governments to engage with and adopt #Cardano.  https://t.co/qr8YNCmI9O  https://t.co/XiMkH5pGAA",['cardano'],2,[],Input Output,184,2021-09-26 17:48:45 UTC
inputoutputhk,1442172515464269829,en,47,Babel fees: paying transaction fees with custom currencies  Learn about a novel scheme that facilitates the payment of transaction fees with custom tokens on #Cardano along with approaches to stabilize fees &amp; offset exchange rate fluctuations  https://t.co/qr8YNCmI9O  https://t.co/RynOvnoF7M,['cardano'],5,[],Input Output,308,2021-09-26 17:01:36 UTC
inputoutputhk,1442170746235600899,en,71,"STARTING SOON: Hydra is a central component of the Basho era. Find out why scalability matters, what Hydra can bring to scalability, and how this will benefit the #Cardano ecosystem  Join us:  https://t.co/qr8YNCmI9O   #CardanoSummit2021  https://t.co/sdNR9BBldF","['cardano', 'cardanosummit2021']",6,[],Input Output,444,2021-09-26 16:54:34 UTC
inputoutputhk,1442161414462922753,en,46,"In designing #Cardano &amp; #Plutus we use functional programming &amp; formal methods to ensure high levels of reliability &amp; security. This session emphasizes the need to focus on final outcomes, robustness &amp; correctness when designinge financial infrastructures  https://t.co/qr8YNC57ig  https://t.co/ED8NFa5ev1","['cardano', 'plutus']",2,[],Input Output,272,2021-09-26 16:17:29 UTC
inputoutputhk,1442160559542185984,en,34,#Cardano is a platform built for everyone. Meet Cardano Ambassador and adaptive athlete Fabrizio Shao to see what an empowered individual and community can do.   https://t.co/qr8YNC57ig  https://t.co/xaB75GWCGa,['cardano'],2,[],Input Output,249,2021-09-26 16:14:06 UTC
inputoutputhk,1442151625280442368,en,137,It's Day Two at #CardanoSummit2021. And we've got another packed day of content for you! Here's @timbharrison with what's coming up  #Cardano $ADA  https://t.co/qpyzTwIq6X,"['cardanosummit2021', 'cardano']",12,['ada'],Input Output,681,2021-09-26 15:38:36 UTC
inputoutputhk,1442149049424138241,en,247,One more reason to celebrate this weekend 🤩 over ONE MILLION #NFTs minted on #Cardano (spotted via @pool_pm)   Stop by the Community World to learn about the thriving #CNTF ecosystem:  https://t.co/qr8YNC57ig  https://t.co/o6wqO4zDnR,"['nfts', 'cardano', 'cntf']",29,[],Input Output,1209,2021-09-26 15:28:21 UTC
inputoutputhk,1442148111992823825,en,48,Who are @OasisProMarkets and why were they selected as the first platform to bring realFI to life on the #Cardano #blockchain? Watch the launch!  https://t.co/qr8YNCmI9O  https://t.co/MSUCKHwwfL,"['cardano', 'blockchain']",2,[],Input Output,317,2021-09-26 15:24:38 UTC
inputoutputhk,1442147117296914432,en,34,Bridging the gap – connecting people &amp; capital Don't miss this exciting announcement about #Cardano's newest collaboration to create a platform to help developing nations access overseas capital markets to bridge the growing investment gap in these regions  https://t.co/qr8YNC57ig  https://t.co/XRTfyj3qFp,['cardano'],2,[],Input Output,271,2021-09-26 15:20:41 UTC
inputoutputhk,1442051061238304773,en,143,"Yesterday we announced at #CardanoSummit2021 that Strait Brands will deploy Atala SCAN for its alcohol supply chain management.  Set to deliver 4 million bottles before the end of 2022, it will build its entire production process around #Cardano   https://t.co/gIoWOYeztd","['cardanosummit2021', 'cardano']",12,[],Input Output,871,2021-09-26 08:58:59 UTC
inputoutputhk,1441915027645140994,en,229,"So there we go. Day One of #CardanoSummit2021 is a wrap. And what an incredible day, with the world coming together with #Cardano.   Here's a recap from @timbharrison – and we'll see you again Sunday for another day of news, panels, presentations and more! 🙏  $ADA #Cardano  https://t.co/lIajt6k97t","['cardanosummit2021', 'cardano', 'cardano']",22,['ada'],Input Output,1075,2021-09-25 23:58:26 UTC
inputoutputhk,1441909168479244290,en,150,Looks like @pauloakenfold is in the house!  #CardanoSummit2021 #Cardano $ADA  https://t.co/oWmlalSoh9,"['cardanosummit2021', 'cardano']",63,['ada'],Input Output,1568,2021-09-25 23:35:09 UTC
inputoutputhk,1441896890199678977,en,27,LIVE ON THE MAIN STAGE: Jerry Fragiskatos is expanding the commercial network of the #Cardano #blockchain. He offers a glimpse of his vision for the future of IO’s partnerships &amp; collaboration on the road to one billion users  Tune in:  https://t.co/qr8YNC57ig #CardanoSummit2021  https://t.co/JsHMhoZJcD,"['cardano', 'blockchain', 'cardanosummit2021']",1,[],Input Output,183,2021-09-25 22:46:22 UTC
inputoutputhk,1441888091548045313,en,36,"Mobilizing communities to create, build, and educate  The community drives the #Cardano ecosystem forward, find out how to can get involved, and learn about the frameworks IO is putting into place, based on the principles of build, create, and educate  https://t.co/qr8YNC57ig  https://t.co/44oh575frW",['cardano'],4,[],Input Output,205,2021-09-25 22:11:24 UTC
inputoutputhk,1441887463262154754,en,57,Growing the #Cardano ecosystem with cFund  What is the cFund? And how can you obtain funding to expand your business? These two questions will be the focus of this session  See some of the supported projects that have embarked on the journey  https://t.co/qr8YNCmI9O  https://t.co/PF6veYjkKt,['cardano'],31,[],Input Output,522,2021-09-25 22:08:54 UTC
inputoutputhk,1441886300815204354,en,29,"IO Research: the why, the what, and the who  @sol3gga delivers an overview of @InputOutputHK research and its network of international academic partners. Focusing on the #Cardano #blockchain and how the ecosystem benefits from persistent research  https://t.co/qr8YNC57ig  https://t.co/pYzVMj1NHq","['cardano', 'blockchain']",3,[],Input Output,174,2021-09-25 22:04:17 UTC
inputoutputhk,1441883955662262276,en,191,Luxury spirits brand chooses #Cardano for #blockchain-first approach to verify alcohol supply chain👇   https://t.co/XS02dzVqPP,"['cardano', 'blockchain']",12,[],Input Output,865,2021-09-25 21:54:58 UTC
inputoutputhk,1441883558445035525,en,117,#Cardano developer IOHK sets up fund worth $6m to help Africa’s #blockchain pioneers capitalize on lack of barriers from legacy infrastructure  https://t.co/5D8yyk2XL5,"['cardano', 'blockchain']",8,[],Input Output,738,2021-09-25 21:53:23 UTC
inputoutputhk,1441871977568997384,en,72,#Daedalus and #Yoroi brought $ADA holders the ability to stake and vote. Now new wallets are broadening user choice. Learn about some of the innovative ideas that will inspire the wallets of the future.  https://t.co/qr8YNC57ig  #CardanoSummit2021  https://t.co/RdqNeNtf7v,"['daedalus', 'yoroi', 'cardanosummit2021']",8,['ada'],Input Output,578,2021-09-25 21:07:22 UTC
inputoutputhk,1441859005547167744,en,45,"The #Ouroboros consensus protocol is at the heart of #Cardano. In this panel, we hear from leading members of our research team about the developments that will help to improve the robustness and scalability of the consensus layer.  https://t.co/qr8YNC57ig #CardanoSummit2021  https://t.co/MrjCn8U1kW","['ouroboros', 'cardano', 'cardanosummit2021']",1,[],Input Output,257,2021-09-25 20:15:50 UTC
inputoutputhk,1441857093628096515,en,37,"LIVE NOW: our commercial keynote on the #Cardano ecosystem - from tech foundations to L2 solutions, with Jerry Fragiskatos. Watch live here:  https://t.co/qr8YNCmI9O #CardanoSummit2021  https://t.co/Eu6gingn7f","['cardano', 'cardanosummit2021']",4,[],Input Output,188,2021-09-25 20:08:14 UTC
inputoutputhk,1441853444843655169,en,50,"NFTs on #Cardano: Josh Miller gives us the inside track. ""What we are seeing now is the exploration of how NFTs can be used and what they can be tied to""    https://t.co/qr8YNCmI9O  https://t.co/sPxhgR1jwA",['cardano'],4,[],Input Output,283,2021-09-25 19:53:44 UTC
inputoutputhk,1441852934044717081,en,30,"NFTs and Cardano - This session covers the world of non-fungible tokens, what the community is doing with NFTs &amp; what #Cardano is doing in terms of sustainability, scalability, and interoperability to create a seamless and interactive #NFT experience  https://t.co/qr8YNC57ig  https://t.co/Ip7oCUIMyF","['cardano', 'nft']",1,[],Input Output,210,2021-09-25 19:51:42 UTC
inputoutputhk,1441852080830906369,en,61,ZZ Top’s Billy F Gibbons Jam Sessions – his first NFTs. Auctioned exclusively on #Cardano via partners @terra_virtua for 15 hours each. Started at 1400 UTC. Winners get Zoom call with #BillyFGibbons himself &amp; can check out in fiat or $ADA via awesome $COTI 💪#CardanoSummit2021,"['cardano', 'billyfgibbons', 'cardanosummit2021']",12,"['ada', 'coti']",Input Output,302,2021-09-25 19:48:19 UTC
inputoutputhk,1441847983302131712,en,81,"After a career on Wall Street, Jeff Pollack came out of retirement to join Input Output as Chief Financial Officer He discusses #Cardano's future and building an interoperable bridge between the traditional financial space and the emerging blockchain space  https://t.co/qr8YNC57ig  https://t.co/sywnPYBjCx",['cardano'],6,[],Input Output,522,2021-09-25 19:32:02 UTC
inputoutputhk,1441846191507972097,en,61,"""There is this urban legend that Cardano isn't concurrent. It's kind of ironic..."" Tune in to see our developer panel tear down misunderstandings, and talk about where #Cardano excels in this panel talk moderated by Nebojsa Vojvodic.  https://t.co/qr8YNCmI9O  https://t.co/T7QbPXW1dH",['cardano'],10,[],Input Output,339,2021-09-25 19:24:54 UTC
inputoutputhk,1441845104700964864,en,44,Bootstrapping a DeFi Stack on Cardano. #Plutus is uniquely positioned to deliver on the longer-term promise of decentralized finance #DeFi. Discover how #Cardano is engaging with the community to build the applications of the future.  https://t.co/qr8YNC57ig  https://t.co/h22Xgu3jyw,"['plutus', 'defi', 'cardano']",0,[],Input Output,226,2021-09-25 19:20:35 UTC
inputoutputhk,1441844727393964035,en,24,This session sets out the latest improvements and research advances related to the treasury system and governance for the Voltaire era of #Cardano. Bingsheng Zhang and Philip Lazos lead.   Join here:  https://t.co/qr8YNC57ig #CardanoSummit2021  https://t.co/zXyi2zVFeP,"['cardano', 'cardanosummit2021']",1,[],Input Output,139,2021-09-25 19:19:05 UTC
inputoutputhk,1441844266410512392,en,59,"Veteran of the legacy financial world, Jeff Pollak came out of retirement to join Input Output as CFO. Find out why he believes #Cardano has the potential to change the world.  https://t.co/qr8YNCmI9O  https://t.co/3GNrxMsM1u",['cardano'],7,[],Input Output,379,2021-09-25 19:17:15 UTC
inputoutputhk,1441831193750634497,en,63,"Defining a new dApp ecosystem: Shruti Appiah, Head of Product for smart contracts at IO &amp; Ian Pilon, UX product designer, share how they are empowering users, developers and creators on the Cardano network.  https://t.co/qr8YNCmI9O  #CardanoSummit2021  https://t.co/NwGqdh2LWX",['cardanosummit2021'],8,[],Input Output,415,2021-09-25 18:25:19 UTC
inputoutputhk,1441823879996088321,en,41,Why is community collaboration key to the future of #Cardano? Having overseen the creation of #ProjectCatalyst2021 – the world’s largest decentralized innovation fund – Dor Garbash reflects on the future of on-chain governance.   https://t.co/qr8YNC57ig #CardanoSummit2021  https://t.co/bNEATFrvY4,"['cardano', 'projectcatalyst2021', 'cardanosummit2021']",4,[],Input Output,277,2021-09-25 17:56:15 UTC
inputoutputhk,1441820869546885124,en,170,"#CardanoSummit2021 is well underway. So far, we've heard announcements including @boostmobile &amp; @Smart_Contract @chainlink @AcuantCorp. Here's @timbharrison with a recap so far.  Lots more coming up today and tomorrow, so come and join us?  https://t.co/LKkOUCTZak #CArdano $ADA  https://t.co/Vy9ZwhrP17","['cardanosummit2021', 'cardano']",17,['ada'],Input Output,743,2021-09-25 17:44:17 UTC
inputoutputhk,1441816824895709207,en,140,"""#Cardano has always been about the developing world - we really want to focus on the 3 billion who don't have access to reliable financial services."" @IOHK_Charles  #CardanoSummit2021  https://t.co/InayE8eTbv","['cardano', 'cardanosummit2021']",12,[],Input Output,843,2021-09-25 17:28:13 UTC
inputoutputhk,1441813118787665928,en,33,What are sidechains? What problems do they solve? And what opportunities do they present?   Find out how #Cardano is working to increase interoperability and create an ecosystem of blockchains:  https://t.co/qr8YNC57ig  #CardanoSummit2021  https://t.co/U8GfPwoTQb,"['cardano', 'cardanosummit2021']",4,[],Input Output,195,2021-09-25 17:13:29 UTC
inputoutputhk,1441810951070785538,en,80,"STARTING SOON: Bridging the multichain world session with experts from IO, @NervosNetwork and @dcspark_io help illuminate the multichain world and show how #Cardano is working to create a #blockchain of blockchains.  https://t.co/qr8YNC57ig  https://t.co/eFisFMM4SF","['cardano', 'blockchain']",8,[],Input Output,380,2021-09-25 17:04:52 UTC
inputoutputhk,1441808425738985472,en,42,ALL WEEKEND: Catalyst World: come meet the proposers!  Innovators and entrepreneurs that have submitted proposals for Catalyst Fund6 showcase their ideas during #Catalyst World for all #Cardano Summit attendees to see!👇   https://t.co/qr8YNC57ig,"['catalyst', 'cardano']",5,[],Input Output,219,2021-09-25 16:54:50 UTC
inputoutputhk,1441806641893154818,en,60,"ALL WEEKEND: Community World - come meet the builders and creators!  Join the ecosystem of SPOs, #NFT creators &amp; DApp developers - stop by the Community World to see what the #Cardano community have been up to and what else they've got planned! $ADA #CNFT   https://t.co/qr8YNC57ig","['nft', 'cardano', 'cnft']",13,['ada'],Input Output,389,2021-09-25 16:47:45 UTC
inputoutputhk,1441805072166318082,en,55,"LIVE ON UTILITY STAGE: Atala PRISM: powering the trust economy.   Learn about PRISM, a new partnership, and the new exciting program we are about to launch for developers. #Cardano  https://t.co/qr8YNCmI9O  https://t.co/gEGhsYMm8q",['cardano'],1,[],Input Output,282,2021-09-25 16:41:31 UTC
inputoutputhk,1441804853949435906,en,36,Hear Dor Garbash on decentralized governance and how voting and the #Cardano treasury will allow the community to maintain #Cardano and make system-level improvements.    https://t.co/qr8YNC57ig  https://t.co/782R2qQt4D,"['cardano', 'cardano']",5,[],Input Output,225,2021-09-25 16:40:39 UTC
inputoutputhk,1441804231850303489,en,87,"Introducing Atala PRISM Pioneers, a new program for developers &amp; government institutions building identity solutions into Cardano DApps    https://t.co/qr8YNC57ig  https://t.co/ccA2jj9hqx",[],8,[],Input Output,448,2021-09-25 16:38:10 UTC
inputoutputhk,1441791662632615936,en,631,"Announcing a landmark partnership with @dish, bringing the world of global telecoms and the #blockchain space together. It's the first collaboration of its kind, unlocking significant value for DISH's customers while growing adoption for #Cardano  Tune in:  https://t.co/qr8YNC57ig  https://t.co/C9XLhYzbtp","['blockchain', 'cardano']",82,[],Input Output,2058,2021-09-25 15:48:14 UTC
inputoutputhk,1441791380171415553,en,190,LIVE NOW: Blockchain and telecommunications come together in a landmark deal between @dish @boostmobile and Cardano. Join the discussion now to find how #decentralization can revolutionize connectivity.    https://t.co/qr8YNC57ig  https://t.co/XaJj0pxIly,['decentralization'],12,[],Input Output,644,2021-09-25 15:47:06 UTC
inputoutputhk,1441764848866627585,en,135,Join us at #CardanoSummit2021 in a few hours to hear all about #Hydra &amp; a new era for #Cardano scalability. Just one part of a world waiting to be discovered this weekend.   https://t.co/q6riGO7VfJ  https://t.co/R0xk0KD0hj,"['cardanosummit2021', 'hydra', 'cardano']",23,[],Input Output,719,2021-09-25 14:01:41 UTC
inputoutputhk,1441754616161468426,en,126,#CardanoSummit2021 starts soon and you may now enter the virtual world! Come join us to discover an exciting new ecosystem and watch it grow.  👉Go to  https://t.co/LKkOUCCnLK to join.  See you there soon!  @Cardano @CardanoStiftung   #Cardano $ADA,"['cardanosummit2021', 'cardano']",50,['ada'],Input Output,576,2021-09-25 13:21:01 UTC
inputoutputhk,1441749442995032064,en,109,"Final preparations are now in place.   Whether you are attending one of our 40+ local events or joining our virtual #Cardano world, take a pause and enjoy the moment.   Because in an hour, we begin!   #CardanoSummit2021 #Cardano $ADA   https://t.co/H9HLLT1N70","['cardano', 'cardanosummit2021', 'cardano']",21,['ada'],Input Output,582,2021-09-25 13:00:28 UTC
inputoutputhk,1441729617681793030,en,200,#CardanoSummit2021 goes live in a few hours. Here’s how to attend:  1️⃣  First register at  https://t.co/q6riGOpw7h 2️⃣  The virtual world will open around 1 PM UTC 3️⃣  We'll send you an email with instructions on how to join the moment it does! 4️⃣  See you there!  #Cardano $ADA  https://t.co/b4jwlEWeH5,"['cardanosummit2021', 'cardano']",27,['ada'],Input Output,728,2021-09-25 11:41:41 UTC
inputoutputhk,1441716849083748360,en,0,@Gh91823284 @Cardano Here is the summit agenda – starts 15:00 UTC today 👍 https://t.co/5yv9AeSHnL,[],1,[],Input Output,6,2021-09-25 10:50:57 UTC
inputoutputhk,1441700860573229056,en,112,#CardanoSummit2021 - The biggest #blockchain event ever is almost here!  Join IOHK and @Cardano teams &amp; be the first to hear about all the exciting news &amp; partnerships we'll share.   Register today:  https://t.co/uU1RENQhUT  https://t.co/blp62lulQI,"['cardanosummit2021', 'blockchain']",22,[],Input Output,592,2021-09-25 09:47:25 UTC
inputoutputhk,1441477785218740226,en,142,"""#CardanoSummit2021 is great opportunity for people to meet up either virtually or in person to interact with the people that are shaping the #Cardano ecosystem. And when you do that magic happens.""  Register &amp; join us today!   https://t.co/uU1REO7SMr  https://t.co/I6GJT0OUM0","['cardanosummit2021', 'cardano']",10,[],Input Output,697,2021-09-24 19:01:00 UTC
inputoutputhk,1441470022531133440,en,85,"Every Friday, we publish our weekly #Cardano development update. So for the lowdown on what IOHK's dev team has been working on last week, head on over and take a look👇   https://t.co/6rokeWhf40  https://t.co/YowcIWxuFa",['cardano'],9,[],Input Output,507,2021-09-24 18:30:09 UTC
inputoutputhk,1441321511743229953,en,370,"Today the #Cardano community celebrates the birthday of Gerolamo Cardano (born, 24 Sept 1501)  Physician, mathematician &amp; inspiration for a blockchain ecosystem!  What better way to celebrate than with a global #CardanoSummit2021 this weekend? 🎂🥂    https://t.co/uU1REO7SMr  https://t.co/Pi7keqXVlk","['cardano', 'cardanosummit2021']",64,[],Input Output,1827,2021-09-24 08:40:01 UTC
inputoutputhk,1441176933748838400,en,328,"AGENDA OUT NOW: Join us this weekend for #CardanoSummit2021 – with announcements, keynote presentations, panels and presentations from across the #Cardano ecosystem. Starts 15:00 UTC. Register today.  https://t.co/5yv9AeB6wd  https://t.co/rHbAnv66pj","['cardanosummit2021', 'cardano']",45,[],Input Output,1221,2021-09-23 23:05:31 UTC
inputoutputhk,1441068263367184384,en,37,📢💨 #ProjectCatalyst Town Hall Recap 💪   👉 Assess QA stage underway 👉 Veteran Community Advisors started reviews 👉 Fund6⃣ voter registration extended to Oct 4   Got time?👇🏽 ⛳️ Rewatch video:  https://t.co/yIYDKPebZI   No time? 👇🏽 🧵 Read thread below. #Cardano #ada $ada 1/12,"['projectcatalyst', 'cardano', 'ada']",5,['ada'],Input Output,191,2021-09-23 15:53:42 UTC
inputoutputhk,1440805607854989312,en,183,"NEW VIDEO: dApp discovery and certification are going to be increasingly important as the #Cardano ecosystem continues to grow. At #CardanoSummit2021 on 25-26 September, we’ll share more details of what we've been working on and give you a demo:   https://t.co/Yzu7dGwAZs","['cardano', 'cardanosummit2021']",36,[],Input Output,895,2021-09-22 22:30:00 UTC
inputoutputhk,1440772773559758859,en,293,"NEW BLOG: At #CardanoSummit2021 on 25-26 September, we’ll share more details on a new dApp certification program we're developing – which aims to prevent code level vulnerabilities. Along with a #Plutus dApp store we're building.  Read more:   https://t.co/mpGuGjEIM4 #Cardano $ADA","['cardanosummit2021', 'plutus', 'cardano']",33,['ada'],Input Output,1162,2021-09-22 20:19:32 UTC
inputoutputhk,1440667375125164040,en,181,"#CardanoSummit2021 - 3 days to go 🥳  Join us to discuss the future direction for the #Cardano community over the next 5 years, as well as a purview of the #blockchain industry &amp; how it is developing  Starts Saturday. Register today for our online event:  https://t.co/uU1REO7SMr  https://t.co/yya48YP8XR","['cardanosummit2021', 'cardano', 'blockchain']",39,[],Input Output,857,2021-09-22 13:20:43 UTC
inputoutputhk,1440021342959673345,en,0,@aghrissi1 #Cardano is one of the most decentralized projects in the world. We're in this for the long term. And we're focused on utility and building an ecosystem. Come join us at the summit and find out more about what we're doing? 👍,['cardano'],0,[],Input Output,29,2021-09-20 18:33:37 UTC
inputoutputhk,1439990298181001232,en,236,"#CardanoSummit2021 - 5 days to go! 🤩   Over 100 sessions across 7 online worlds, partnerships, guest speakers, #NFTs, discussions about the latest #blockchain innovations - all of this &amp; more!   The world comes together on #Cardano  Register today:  https://t.co/uU1RENQhUT  https://t.co/RvjNdJ67rU","['cardanosummit2021', 'nfts', 'blockchain', 'cardano']",37,[],Input Output,1130,2021-09-20 16:30:15 UTC
inputoutputhk,1439823951677607941,en,0,@dixit_chowdhary Just register here👇🏼for one of the local events or the virtual Cardano world &amp; you will get an email with further information 🙂  https://t.co/uU1RENQhUT,[],0,[],Input Output,10,2021-09-20 05:29:15 UTC
inputoutputhk,1439597792620597253,en,509,"#CardanoSummit2021 - The biggest online #blockchain event ever!  We've built 7 virtual #Cardano worlds on the back of a turtle😉 Join us for this unique experience &amp; discussions about the latest blockchain innovations, Cardano news &amp; what the future holds.  https://t.co/uU1RENQhUT  https://t.co/gGKHXskwZH","['cardanosummit2021', 'blockchain', 'cardano']",96,[],Input Output,2527,2021-09-19 14:30:34 UTC
inputoutputhk,1439510408247787521,en,20,If you are building on #Cardano &amp; your project is not included - we’d love to hear from you! Submit a PR and let's grow it together! Your feedback &amp; contributions are always welcome! #Cardano,"['cardano', 'cardano']",4,[],Input Output,256,2021-09-19 08:43:20 UTC
inputoutputhk,1439510406389764098,en,22,Plus: 👉 @MELD_labs under DeFi and Capital Markets 👉Plutus topics on Cardano Docs 👉A new subcategory under Security and listed the Cardano Phishing Bot - a tool for reporting automatically discovered giveaway and phishing scams that target Cardano users.,[],2,[],Input Output,241,2021-09-19 08:43:20 UTC
inputoutputhk,1439510402224824323,en,190,We created our Essential Cardano GitHub repo to curate a definitive list of all #Cardano ecosystem projects. Log a Pull request &amp; help us build this ever-growing resource 🙏  https://t.co/Rb7KWkimft,['cardano'],16,[],Input Output,893,2021-09-19 08:43:19 UTC
inputoutputhk,1439318369765928963,en,497,#CardanoSummit2021 is our biggest event ever! 🎉   When? 25-26 September Where? #Cardano virtual world &amp; over 40 physical locations around the globe Why? Be the first to hear about all the exciting news &amp; partnerships we'll share How to save your spot? 👉  https://t.co/uU1RENQhUT  https://t.co/dCofVkQBRz,"['cardanosummit2021', 'cardano']",81,[],Input Output,2302,2021-09-18 20:00:15 UTC
inputoutputhk,1439237787023196160,en,98,"The #Cardano community includes thousands of creators &amp; coders. So each week, we do a shoutout or two.   Today, it's kudos to @chaoticmaths &amp; their 3-Dimensional tokens based in advanced mathematics.   Know someone who should be featured? Tag them!👇 #CardanoCreators  https://t.co/ZuZFFMNHKX","['cardano', 'cardanocreators']",45,[],Input Output,666,2021-09-18 14:40:02 UTC
inputoutputhk,1439137303688105984,en,1762,"#CardanoSummit2021 - The world comes together on #Cardano!  One week from now, IOHK &amp; @Cardano teams &amp; the global community will gather for the biggest #blockchain event ever.  Join us for a mix of virtual and live events from around the world👇  https://t.co/uU1RENQhUT  https://t.co/DqCPlG6R1R","['cardanosummit2021', 'cardano', 'blockchain']",313,[],Input Output,5882,2021-09-18 08:00:45 UTC
inputoutputhk,1438961033486405634,en,236,NEW VIDEO: #Hydra will build on Cardano's scalability by adding a new Layer 2 protocol on top of Cardano’s core Layer 1 blockchain architecture.   Let David explain… #Cardano $ADA   https://t.co/21XAm3eeSQ,"['hydra', 'cardano']",33,['ada'],Input Output,1114,2021-09-17 20:20:19 UTC
inputoutputhk,1438925838251081733,en,76,"#CardanoSummit2021 Wyoming 🇺🇸  We’re excited to invite you to the #Cardano Summit 2021 meetup in Laramie, Wyoming! Meet the IOHK and @Cardano teams, and spend time with other members of the community.  Spaces are limited - register today!  https://t.co/ChCyIW5nqN","['cardanosummit2021', 'cardano']",12,[],Input Output,433,2021-09-17 18:00:28 UTC
inputoutputhk,1438921968590499843,en,88,"Every Friday, we publish our weekly #Cardano development update. So for the lowdown on what IOHK's dev team has been working on last week, head on over and take a look👇    https://t.co/TBzPjTrXzq  https://t.co/JELKMbkI5I",['cardano'],11,[],Input Output,460,2021-09-17 17:45:05 UTC
inputoutputhk,1438910711434985477,en,379,"NEW BLOG: Hydra, is a key Layer 2 solution which will continue to improve Cardano's scalability by layering a new protocol on top of the existing Layer 1 blockchain #Cardano $ADA.   Read more here and join us at #CardanoSummit2021 for the latest updates   https://t.co/IoDR6Mngez  https://t.co/fdq7LBi75N","['cardano', 'cardanosummit2021']",55,['ada'],Input Output,1397,2021-09-17 17:00:21 UTC
inputoutputhk,1438882951610183686,en,98,"#CardanoSummit2021 Miami 🌴   The Cardano Summit 2021 is nearly here. Yes, we’re as excited as you are! Join members from the #Cardano community, along with some of our research and engineering teams.   Spaces are limited - register today!  https://t.co/hsd1tPsw5t","['cardanosummit2021', 'cardano']",6,[],Input Output,628,2021-09-17 15:10:03 UTC
inputoutputhk,1438653967194537990,en,103,"#CardanoSummit2021 New York 🗽   We’ll be watching the virtual summit together, as well as talking about the latest #blockchain innovations, #Cardano news, and what the future holds.   Spaces are limited - register today!   https://t.co/h4rWC5G4uZ","['cardanosummit2021', 'blockchain', 'cardano']",14,[],Input Output,657,2021-09-17 00:00:09 UTC
inputoutputhk,1438592282194857985,en,79,#CardanoSummit2021 Berlin 🇩🇪   This is a chance for the local #Cardano &amp; wider tech and crypto community to come together for two days of networking and collaboration.   Spaces are limited - register today!   https://t.co/sqvezG10HJ,"['cardanosummit2021', 'cardano']",11,[],Input Output,431,2021-09-16 19:55:02 UTC
inputoutputhk,1438589760625430530,en,88,"#CardanoSummit2021 London 🎡  Join us to watch the #Cardano virtual summit together, meet the IOHK and #Cardano teams, and spend time with other members of the community 🤩   Due to local covid restriction number of spaces is limited - register today!   https://t.co/ROOx5Z9LdJ","['cardanosummit2021', 'cardano', 'cardano']",15,[],Input Output,526,2021-09-16 19:45:01 UTC
